id,district,lor,street,month,hour,weekday,injury,collision,movement,light_conditions,bicycle,car,pedestrian,motorbike,truck,other_vehicle,road_conditions,longitude,latitude,Combo_type
49742,Reinickendorf,12231101,Hermsdorf,February,11,Thursday,minor,2,Turning,Daylight,0,1,0,0,0,0,Dry,13.31178,52.62613,car + 
49744,Treptow-Köpenick,9010401,Johannisthal West,March,6,Thursday,minor,2,Stationary Traffic,Daylight,0,0,0,0,1,0,Wet,13.49785,52.434,truck + 
49751,Tempelhof-Schöneberg,7060601,Marienfelder Allee Nordwest,January,13,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.36175,52.41357,car + 
49758,Tempelhof-Schöneberg,7030303,Grazer Platz,February,14,Saturday,minor,0,Driving,Daylight,0,0,0,1,0,0,Dry,13.34606,52.47739,motorbike + 
49762,Mitte,1033203,Humboldthain Nordwest,January,16,Sunday,minor,2,Stationary Traffic,Night,0,1,0,0,0,0,Dry,13.3699,52.5418,car + 
49767,Friedrichshain-Kreuzberg,2050602,Samariterviertel,February,15,Friday,serious,0,Driving,Daylight,1,0,0,0,0,0,Dry,13.45377,52.51571,bicycle + 
49772,Pankow,3061434,Anton-Saefkow-Park,February,8,Sunday,minor,0,Other,Daylight,0,1,0,0,0,0,Dry,13.43629,52.5345,car + 
49776,Marzahn-Hellersdorf,10040933,Mahlsdorf Süd,January,14,Monday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Wet,13.6246,52.50386,car + 
49782,Pankow,3061126,Arnimplatz,February,10,Saturday,serious,9,Driving,Daylight,0,1,0,0,0,0,Dry,13.4137,52.55041,car + 
49792,Steglitz-Zehlendorf,6030503,Zehlendorf Mitte,February,8,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,1,0,Dry,13.25987,52.4351,car + truck + 
49794,Friedrichshain-Kreuzberg,2050602,Samariterviertel,March,13,Wednesday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.46741,52.51437,bicycle + car + 
49801,Tempelhof-Schöneberg,7040405,Rathaus Tempelhof,January,16,Wednesday,minor,2,Stationary Traffic,Dawn,0,1,0,0,0,0,Dry,13.38819,52.46947,car + 
49807,Mitte,1011102,Großer Tiergarten,February,16,Friday,minor,3,Stationary Traffic,Daylight,0,1,0,1,0,0,Dry,13.35327,52.51466,car + motorbike + 
49811,Marzahn-Hellersdorf,10010309,Springpfuhl,January,10,Saturday,fatal,6,Overtaking,Daylight,0,1,1,0,0,0,Wet,13.53666,52.53187,car + pedestrian + 
49814,Charlottenburg-Wilmersdorf,4041134,Bismarckallee,January,22,Thursday,minor,9,Driving,Night,0,1,0,0,0,0,Wet,13.28613,52.49457,car + 
49817,Reinickendorf,12301203,Wittenau Süd,February,14,Friday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.34134,52.58624,bicycle + car + 
49826,Friedrichshain-Kreuzberg,2050602,Samariterviertel,February,19,Friday,minor,5,Other,Night,0,1,0,0,0,0,Dry,13.45423,52.51577,car + 
49828,Mitte,1011303,Alexanderplatzviertel,March,12,Saturday,minor,0,Stationary Traffic,Daylight,0,1,0,0,0,1,Dry,13.41671,52.52239,car + other
49840,Tempelhof-Schöneberg,7050502,Fritz-Werner-Straße,February,13,Monday,minor,5,Other,Daylight,0,0,0,0,0,1,Dry,13.38822,52.43737,other
49842,Mitte,1044201,Reinickendorfer Straße,March,13,Monday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.36902,52.54856,car + 
49849,Tempelhof-Schöneberg,7050502,Fritz-Werner-Straße,January,11,Tuesday,minor,5,Crossing,Daylight,0,0,0,1,0,1,Wet,13.37781,52.43381,motorbike + other
49855,Reinickendorf,12103218,Teichstraße,February,8,Wednesday,minor,5,Turning,Daylight,1,0,0,0,0,1,Dry,13.34766,52.5745,bicycle + other
49859,Charlottenburg-Wilmersdorf,4020311,Reichsstraße,January,21,Saturday,minor,3,Stationary Traffic,Night,0,1,0,0,0,0,Dry,13.27619,52.50974,car + 
49862,Mitte,1011105,Nördlicher Landwehrkanal,January,15,Thursday,minor,3,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.36862,52.50625,car + 
49865,Pankow,3061131,Falkplatz,February,17,Thursday,minor,2,Turning,Dawn,1,1,0,0,0,0,Dry,13.41253,52.54096,bicycle + car + 
49874,Friedrichshain-Kreuzberg,2050602,Samariterviertel,February,14,Friday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.47351,52.5139,bicycle + car + 
49876,Mitte,1044203,Leopoldplatz,March,13,Friday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.36563,52.55618,bicycle + car + 
49880,Mitte,1011204,Leipziger Straße,February,19,Wednesday,serious,6,Overtaking,Night,0,1,1,0,0,0,Dry,13.39519,52.51088,car + pedestrian + 
49884,Charlottenburg-Wilmersdorf,4020314,Messegelände,January,13,Thursday,minor,3,Stationary Traffic,Daylight,0,1,0,0,1,0,Dry,13.28002,52.50051,car + truck + 
49890,Charlottenburg-Wilmersdorf,4020310,Park Ruhwald,February,6,Monday,minor,2,Stationary Traffic,Dawn,0,1,0,0,0,0,Wet,13.28293,52.52858,car + 
49894,Charlottenburg-Wilmersdorf,4041134,Bismarckallee,February,6,Thursday,minor,3,Stationary Traffic,Dawn,0,1,0,0,1,0,Dry,13.28528,52.49486,car + truck + 
49898,Tempelhof-Schöneberg,7050501,Rathausstraße,January,20,Monday,minor,6,Turning,Night,0,1,1,0,0,0,Wet,13.38436,52.45276,car + pedestrian + 
49904,Friedrichshain-Kreuzberg,2040703,Wriezener Bahnhof/Entwicklungsgebiet,February,23,Wednesday,minor,6,Overtaking,Night,0,0,1,0,0,1,Dry,13.4487,52.50519,pedestrian + other
49909,Charlottenburg-Wilmersdorf,4010102,Plötzensee,January,15,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Wet,13.30921,52.53565,car + 
49912,Treptow-Köpenick,9010202,Köpenicker Landstraße,January,15,Thursday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.47943,52.4845,bicycle + car + 
49915,Friedrichshain-Kreuzberg,2010101,Askanischer Platz,February,15,Tuesday,minor,3,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.38779,52.49837,bicycle + car + 
49918,Reinickendorf,12214125,Waldidyll/Flughafensee,March,20,Saturday,serious,8,Driving,Night,0,1,0,0,0,0,Wet,13.31034,52.56344,car + 
49926,Friedrichshain-Kreuzberg,2050602,Samariterviertel,January,16,Thursday,serious,6,Overtaking,Dawn,0,1,1,0,0,0,Dry,13.46587,52.51453,car + pedestrian + 
49928,Pankow,3040513,Schönholz,February,14,Thursday,minor,2,Turning,Daylight,1,1,0,0,0,0,Dry,13.39815,52.57118,bicycle + car + 
49932,Treptow-Köpenick,9010202,Köpenicker Landstraße,February,16,Tuesday,minor,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.47946,52.48451,car + pedestrian + 
49933,Friedrichshain-Kreuzberg,2050602,Samariterviertel,January,11,Tuesday,serious,5,Crossing,Daylight,1,1,0,0,0,0,Wet,13.45419,52.51559,bicycle + car + 
49937,Tempelhof-Schöneberg,7050502,Fritz-Werner-Straße,January,11,Tuesday,serious,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.38885,52.43653,car + pedestrian + 
49942,Steglitz-Zehlendorf,6040701,Wannsee,February,23,Saturday,serious,5,Turning,Night,1,1,0,0,0,0,Dry,13.1754,52.41997,bicycle + car + 
49951,Marzahn-Hellersdorf,10010308,Marzahner Chaussee,February,8,Thursday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.54071,52.50987,car + 
49953,Marzahn-Hellersdorf,10040933,Mahlsdorf Süd,March,7,Wednesday,minor,0,Turning,Daylight,1,0,0,0,0,1,Dry,13.61335,52.50477,bicycle + other
49959,Friedrichshain-Kreuzberg,2020202,Rathaus Yorckstraße,January,17,Tuesday,minor,6,Overtaking,Dawn,1,0,1,0,0,0,Wet,13.38817,52.49383,bicycle + pedestrian + 
49964,Treptow-Köpenick,9010201,Am Treptower Park Süd,February,11,Monday,minor,6,Overtaking,Daylight,0,1,1,0,0,0,Wet,13.46704,52.48536,car + pedestrian + 
49967,Tempelhof-Schöneberg,7040405,Rathaus Tempelhof,March,20,Thursday,serious,3,Stationary Traffic,Night,0,1,0,0,0,1,Dry,13.40675,52.46186,car + other
49974,Charlottenburg-Wilmersdorf,4051655,Babelsberger Straße,January,15,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,1,0,Dry,13.33475,52.47819,car + truck + 
49980,Tempelhof-Schöneberg,7020202,Volkspark (Rudolf-Wilde-Park),February,14,Sunday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.35213,52.4801,bicycle + car + 
49981,Mitte,1011105,Nördlicher Landwehrkanal,January,17,Monday,minor,2,Stationary Traffic,Night,0,1,0,0,0,0,Dry,13.37229,52.50501,car + 
49985,Tempelhof-Schöneberg,7070701,Kettinger Straße/Schillerstraße,January,17,Monday,minor,2,Stationary Traffic,Dawn,0,1,0,0,0,0,Dry,13.40022,52.41593,car + 
49991,Pankow,3071639,Bötzowstraße,February,8,Friday,serious,5,Turning,Daylight,1,0,0,0,0,0,Dry,13.43074,52.53439,bicycle + 
49996,Mitte,1011303,Alexanderplatzviertel,January,17,Monday,minor,2,Other,Night,1,1,0,0,0,1,Wet,13.41081,52.52303,bicycle + car + other
50002,Charlottenburg-Wilmersdorf,4030622,Richard-Wagner-Straße,February,18,Wednesday,minor,5,Turning,Night,1,1,0,0,0,0,Dry,13.31493,52.51223,bicycle + car + 
50004,Spandau,5020524,Weinmeisterhornweg,March,12,Wednesday,serious,2,Stationary Traffic,Daylight,0,1,0,0,1,0,Dry,13.17945,52.51658,car + truck + 
50008,Charlottenburg-Wilmersdorf,4041134,Bismarckallee,January,9,Monday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Wet,13.28405,52.49616,car + 
50012,Tempelhof-Schöneberg,7020202,Volkspark (Rudolf-Wilde-Park),January,17,Tuesday,minor,2,Stationary Traffic,Dawn,0,1,0,0,0,0,Dry,13.34104,52.47864,car + 
50018,Mitte,1011303,Alexanderplatzviertel,February,22,Thursday,minor,5,Crossing,Night,1,1,0,0,0,0,Wet,13.41232,52.51941,bicycle + car + 
50019,Tempelhof-Schöneberg,7040403,Manteuffelstraße,January,16,Sunday,minor,8,Driving,Night,0,1,0,0,0,0,Wet,13.37334,52.47054,car + 
50023,Pankow,3061429,Greifswalder Straße,January,23,Saturday,minor,2,Stationary Traffic,Night,0,1,0,0,0,0,Dry,13.44492,52.54575,car + 
50025,Mitte,1044102,Schillerpark,January,5,Sunday,minor,5,Crossing,Night,0,1,0,0,0,0,Wet,13.3655,52.55797,car + 
50026,Charlottenburg-Wilmersdorf,4041134,Bismarckallee,January,8,Sunday,serious,9,Driving,Daylight,0,1,0,0,0,0,Wet,13.28925,52.49416,car + 
50030,Charlottenburg-Wilmersdorf,4020310,Park Ruhwald,January,10,Wednesday,serious,3,Stationary Traffic,Daylight,0,1,0,0,1,1,Wet,13.28269,52.52857,car + truck + other
50037,Tempelhof-Schöneberg,7030303,Grazer Platz,February,13,Saturday,minor,0,Driving,Daylight,0,0,0,1,0,0,Dry,13.36208,52.47403,motorbike + 
50038,Charlottenburg-Wilmersdorf,4020208,Kranzallee,January,19,Saturday,minor,5,Turning,Night,1,1,0,0,0,0,Wet,13.25827,52.50852,bicycle + car + 
50042,Reinickendorf,12103117,Letteplatz,January,13,Sunday,minor,2,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.36504,52.56041,car + pedestrian + 
50044,Pankow,3061332,Helmholtzplatz,January,19,Saturday,minor,6,Turning,Night,0,1,1,0,0,0,Wet,13.4239,52.53934,car + pedestrian + 
50046,Friedrichshain-Kreuzberg,2010101,Askanischer Platz,January,16,Thursday,minor,5,Turning,Dawn,1,1,0,0,0,0,Dry,13.38866,52.49816,bicycle + car + 
50049,Tempelhof-Schöneberg,7050501,Rathausstraße,February,9,Friday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.38459,52.45262,bicycle + car + 
50054,Tempelhof-Schöneberg,7020203,Kaiser-Wilhelm-Platz,January,18,Saturday,minor,2,Stationary Traffic,Night,0,1,0,0,0,0,Wet,13.35891,52.48909,car + 
50060,Pankow,3050925,Komponistenviertel Weißensee,February,16,Sunday,serious,6,Overtaking,Dawn,0,1,1,0,0,0,Dry,13.45182,52.54858,car + pedestrian + 
50062,Tempelhof-Schöneberg,7050506,Birnhornweg,March,10,Monday,minor,5,Turning,Daylight,0,1,0,0,1,0,Dry,13.39633,52.4234,car + truck + 
50069,Reinickendorf,12231101,Hermsdorf,January,17,Monday,minor,2,Stationary Traffic,Night,0,1,0,0,0,0,Wet,13.31465,52.61884,car + 
50075,Charlottenburg-Wilmersdorf,4030417,Schloßstraße,February,16,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.28587,52.51059,car + 
50081,Pankow,3061435,Conrad-Blenkle-Straße,January,17,Thursday,minor,4,Stationary Traffic,Dawn,1,0,0,0,0,0,Dry,13.44631,52.52747,bicycle + 
50084,Marzahn-Hellersdorf,10040933,Mahlsdorf Süd,February,7,Thursday,minor,5,Crossing,Dawn,1,1,0,0,0,0,Dry,13.60651,52.50495,bicycle + car + 
50093,Friedrichshain-Kreuzberg,2050602,Samariterviertel,January,8,Wednesday,minor,5,Crossing,Dawn,0,1,0,0,0,0,Wet,13.47355,52.5139,car + 
50096,Charlottenburg-Wilmersdorf,4020313,Königin-Elisabeth-Straße,February,12,Friday,serious,5,Crossing,Daylight,0,1,0,0,1,0,Dry,13.28162,52.50991,car + truck + 
50106,Reinickendorf,12301205,Waidmannslust,February,17,Friday,minor,6,Overtaking,Night,0,1,1,0,0,0,Dry,13.31884,52.61084,car + pedestrian + 
50108,Charlottenburg-Wilmersdorf,4041133,Güterbahnhof Grunewald,March,18,Saturday,minor,2,Stationary Traffic,Night,0,1,0,0,0,1,Dry,13.28215,52.49783,car + other
50112,Charlottenburg-Wilmersdorf,4020311,Reichsstraße,February,15,Wednesday,minor,3,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.26158,52.50871,car + 
50116,Reinickendorf,12304314,Ziekowstraße/Freie Scholle,January,2,Sunday,minor,9,Driving,Night,0,1,0,0,0,0,Wet,13.29071,52.58735,car + 
50122,Reinickendorf,12214125,Waldidyll/Flughafensee,February,13,Tuesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,1,Dry,13.29864,52.57734,car + other
50127,Pankow,3030716,Märchenland,January,15,Saturday,minor,5,Crossing,Dawn,1,1,0,0,0,0,Wet,13.47642,52.56812,bicycle + car + 
50132,Friedrichshain-Kreuzberg,2050602,Samariterviertel,February,7,Monday,minor,0,Turning,Daylight,1,1,0,0,0,0,Dry,13.45373,52.51597,bicycle + car + 
50135,Reinickendorf,12103115,Breitkopfbecken,March,8,Friday,minor,6,Other,Daylight,1,0,1,0,0,0,Dry,13.36017,52.57191,bicycle + pedestrian + 
50142,Reinickendorf,12103218,Teichstraße,January,15,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.34761,52.57807,car + 
50147,Pankow,3061332,Helmholtzplatz,February,7,Monday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.41853,52.54018,bicycle + car + 
50148,Pankow,3040513,Schönholz,January,16,Friday,minor,0,Stationary Traffic,Night,0,1,0,0,0,1,Wet,13.39883,52.57247,car + other
50151,Charlottenburg-Wilmersdorf,4051551,Brabanter Platz,January,17,Tuesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.31177,52.48073,car + 
50152,Tempelhof-Schöneberg,7010104,Dennewitzplatz,October,16,Tuesday,serious,6,Overtaking,Daylight,0,1,1,0,0,0,Wet,13.36103,52.49387,car + pedestrian + 
50153,Mitte,1011105,Nördlicher Landwehrkanal,June,18,Thursday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.3738,52.50919,car + 
50154,Lichtenberg,11030721,Rüdigerstraße,September,7,Monday,minor,9,Driving,Daylight,0,1,0,0,0,0,Dry,13.48421,52.51282,car + 
50155,Charlottenburg-Wilmersdorf,4041133,Güterbahnhof Grunewald,December,23,Thursday,minor,8,Driving,Night,0,1,0,0,0,0,Wet,13.2803,52.5,car + 
50156,Tempelhof-Schöneberg,7040403,Manteuffelstraße,June,1,Saturday,minor,5,Crossing,Night,1,1,0,0,0,0,Dry,13.38575,52.46996,bicycle + car + 
50157,Mitte,1044201,Reinickendorfer Straße,May,17,Wednesday,minor,2,Other,Daylight,0,1,0,0,0,0,Dry,13.36922,52.54682,car + 
50158,Charlottenburg-Wilmersdorf,4010103,Paul-Hertz-Siedlung,November,2,Sunday,minor,9,Driving,Night,0,1,0,0,0,0,Wet,13.30212,52.53451,car + 
50159,Pankow,3061228,Erich-Weinert-Straße,June,8,Friday,minor,6,Overtaking,Daylight,1,0,1,0,0,0,Dry,13.42729,52.54476,bicycle + pedestrian + 
50160,Tempelhof-Schöneberg,7020202,Volkspark (Rudolf-Wilde-Park),November,14,Thursday,serious,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.34843,52.48171,bicycle + car + 
50161,Friedrichshain-Kreuzberg,2050602,Samariterviertel,August,16,Thursday,minor,4,Stationary Traffic,Daylight,1,0,0,0,0,1,Dry,13.46232,52.51503,bicycle + other
50162,Steglitz-Zehlendorf,6040701,Wannsee,May,13,Wednesday,serious,0,Other,Daylight,0,1,0,0,0,0,Dry,13.105,52.41379,car + 
50163,Charlottenburg-Wilmersdorf,4020313,Königin-Elisabeth-Straße,October,8,Sunday,serious,1,Driving,Daylight,0,1,0,0,0,0,Dry,13.27933,52.50993,car + 
50164,Charlottenburg-Wilmersdorf,4030623,Ernst-Reuter-Platz,September,16,Monday,minor,5,Turning,Daylight,0,1,0,1,0,0,Dry,13.32083,52.51268,car + motorbike + 
50166,Charlottenburg-Wilmersdorf,4020313,Königin-Elisabeth-Straße,June,14,Friday,serious,6,Other,Daylight,0,1,1,0,0,0,Dry,13.28483,52.51029,car + pedestrian + 
50167,Friedrichshain-Kreuzberg,2020201,Gleisdreieck/Entwicklungsgebiet,August,16,Thursday,minor,3,Stationary Traffic,Daylight,0,0,0,0,0,1,Dry,13.37487,52.50238,other
50168,Charlottenburg-Wilmersdorf,4030417,Schloßstraße,May,13,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.30143,52.51135,car + 
50169,Tempelhof-Schöneberg,7040405,Rathaus Tempelhof,June,16,Saturday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.38923,52.46918,car + 
50170,Tempelhof-Schöneberg,7050502,Fritz-Werner-Straße,September,10,Monday,serious,5,Turning,Daylight,0,1,0,1,0,0,Dry,13.38889,52.43646,car + motorbike + 
50171,Steglitz-Zehlendorf,6030605,Botanischer Garten,December,16,Sunday,minor,5,Crossing,Night,0,1,0,0,0,0,Wet,13.30424,52.44944,car + 
50172,Spandau,5020524,Weinmeisterhornweg,June,13,Friday,minor,2,Stationary Traffic,Daylight,0,0,0,1,1,0,Dry,13.17891,52.51653,motorbike + truck + 
50173,Steglitz-Zehlendorf,6040703,Nikolassee,August,15,Thursday,minor,0,Crossing,Daylight,1,1,0,0,0,0,Dry,13.21768,52.42801,bicycle + car + 
50174,Pankow,3061429,Greifswalder Straße,November,16,Monday,minor,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.4388,52.54133,car + 
50175,Charlottenburg-Wilmersdorf,4030417,Schloßstraße,August,16,Thursday,minor,0,Crossing,Daylight,1,1,0,0,0,0,Dry,13.29328,52.51064,bicycle + car + 
50176,Charlottenburg-Wilmersdorf,4030623,Ernst-Reuter-Platz,May,12,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,1,0,0,Dry,13.32554,52.51292,car + motorbike + 
50177,Lichtenberg,11030721,Rüdigerstraße,October,13,Sunday,minor,3,Stationary Traffic,Daylight,0,1,0,1,0,0,Dry,13.49335,52.51172,car + motorbike + 
50178,Tempelhof-Schöneberg,7010104,Dennewitzplatz,September,17,Saturday,minor,3,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.36083,52.49174,car + 
50180,Reinickendorf,12214125,Waldidyll/Flughafensee,June,14,Friday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,1,Dry,13.30284,52.55065,car + other
50181,Friedrichshain-Kreuzberg,2050602,Samariterviertel,August,14,Thursday,minor,0,Driving,Daylight,1,1,0,0,0,0,Dry,13.45389,52.5168,bicycle + car + 
50182,Friedrichshain-Kreuzberg,2050601,Hausburgviertel,May,11,Wednesday,minor,0,Stationary Traffic,Daylight,0,1,0,1,0,0,Dry,13.44759,52.52619,car + motorbike + 
50183,Charlottenburg-Wilmersdorf,4030417,Schloßstraße,November,15,Tuesday,minor,3,Stationary Traffic,Daylight,0,1,0,0,1,0,Dry,13.29687,52.51104,car + truck + 
50184,Tempelhof-Schöneberg,7070701,Kettinger Straße/Schillerstraße,June,9,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.40297,52.41164,car + 
50185,Charlottenburg-Wilmersdorf,4020208,Kranzallee,September,17,Saturday,minor,0,Driving,Daylight,1,0,0,0,0,0,Dry,13.24385,52.50763,bicycle + 
50186,Spandau,5020524,Weinmeisterhornweg,December,23,Saturday,minor,5,Turning,Night,0,1,0,0,0,0,Wet,13.17909,52.51665,car + 
50187,Charlottenburg-Wilmersdorf,4030417,Schloßstraße,August,12,Thursday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,1,Dry,13.30064,52.5111,car + other
50188,Pankow,3061126,Arnimplatz,October,17,Tuesday,minor,2,Stationary Traffic,Night,0,1,0,0,0,0,Dry,13.41451,52.55701,car + 
50189,Friedrichshain-Kreuzberg,2040703,Wriezener Bahnhof/Entwicklungsgebiet,September,19,Saturday,serious,0,Other,Night,1,0,0,0,0,0,Dry,13.44755,52.50357,bicycle + 
50190,Steglitz-Zehlendorf,6030501,Berlepschstraße,August,9,Thursday,minor,0,Other,Daylight,1,0,0,0,0,0,Dry,13.23495,52.432,bicycle + 
50191,Tempelhof-Schöneberg,7040401,Neu-Tempelhof,May,9,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,1,0,0,Dry,13.38591,52.4772,car + motorbike + 
50192,Mitte,1011303,Alexanderplatzviertel,October,13,Monday,serious,6,Other,Daylight,0,0,1,0,0,1,Dry,13.4111,52.51869,pedestrian + other
50193,Pankow,3020209,Niederschönhausen,June,11,Monday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.40305,52.59428,bicycle + car + 
50194,Pankow,3061434,Anton-Saefkow-Park,September,9,Saturday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.43695,52.53973,bicycle + car + 
50196,Friedrichshain-Kreuzberg,2020201,Gleisdreieck/Entwicklungsgebiet,June,16,Friday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.37726,52.50027,bicycle + car + 
50197,Charlottenburg-Wilmersdorf,4030622,Richard-Wagner-Straße,August,19,Wednesday,serious,5,Turning,Daylight,0,1,0,1,0,0,Dry,13.31472,52.51202,car + motorbike + 
50198,Pankow,3020209,Niederschönhausen,May,8,Wednesday,serious,0,Paralle Traffic,Daylight,0,0,0,1,0,1,Dry,13.40307,52.59442,motorbike + other
50199,Charlottenburg-Wilmersdorf,4041239,Stadion Wilmersdorf,November,8,Thursday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.30267,52.48614,car + 
50200,Mitte,1044203,Leopoldplatz,June,7,Friday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.3659,52.55477,bicycle + car + 
50201,Reinickendorf,12214125,Waldidyll/Flughafensee,December,13,Tuesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,1,Wet,13.30239,52.55035,car + other
50202,Mitte,1011303,Alexanderplatzviertel,August,21,Wednesday,minor,0,Driving,Night,1,0,0,0,0,0,Dry,13.41141,52.51892,bicycle + 
50203,Reinickendorf,12301205,Waidmannslust,May,7,Wednesday,minor,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.31869,52.61094,car + 
50204,Mitte,1011104,Körnerstraße,October,8,Thursday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Wet,13.36404,52.50117,car + 
50205,Friedrichshain-Kreuzberg,2050602,Samariterviertel,September,8,Saturday,minor,8,Driving,Daylight,1,1,0,0,0,0,Dry,13.45372,52.51876,bicycle + car + 
50207,Charlottenburg-Wilmersdorf,4041133,Güterbahnhof Grunewald,August,15,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.28131,52.49903,car + 
50208,Friedrichshain-Kreuzberg,2040701,Andreasviertel,May,16,Tuesday,serious,0,Driving,Daylight,1,0,0,0,0,0,Dry,13.43614,52.51753,bicycle + 
50209,Friedrichshain-Kreuzberg,2020201,Gleisdreieck/Entwicklungsgebiet,September,6,Monday,serious,0,Turning,Dawn,0,1,0,1,0,0,Wet,13.37436,52.50267,car + motorbike + 
50210,Mitte,1011102,Großer Tiergarten,June,0,Wednesday,minor,0,Other,Night,1,0,0,0,0,0,Dry,13.34233,52.51404,bicycle + 
50211,Mitte,1011102,Großer Tiergarten,September,16,Saturday,minor,6,Other,Daylight,1,0,1,0,0,0,Dry,13.37397,52.51597,bicycle + pedestrian + 
50212,Tempelhof-Schöneberg,7010104,Dennewitzplatz,December,19,Friday,serious,6,Overtaking,Night,0,1,1,0,0,0,Wet,13.36259,52.49914,car + pedestrian + 
50213,Charlottenburg-Wilmersdorf,4010101,Jungfernheide,June,14,Friday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.29661,52.54255,car + 
